28-100,UP,Busko-Zdrój 1,Busko-Zdrój,Adama Mickiewicza,11
28-101,FUP,Busko-Zdrój 1,Busko-Zdrój,1 Maja,18
28-102,FUP,Busko-Zdrój 1,Busko-Zdrój,os. generała Władysława Sikorskiego,10
28-142,FUP,Busko-Zdrój 1,Tuczępy,,33
28-160,FUP,Busko-Zdrój 1,Wiślica,Rynek,25
23-100,UP,Bychawa,Bychawa,Marszałka Józefa Piłsudskiego,7-15
46-220,UP,Byczyna,Byczyna,Stawowa,1
85-713,AP,Bydgoszcz,Bydgoszcz,Aleja Stefana Kardynała Wyszyńskiego,32
85-307,AP,Bydgoszcz,Bydgoszcz,Juliusza Kossaka,48
85-857,AP,Bydgoszcz,Bydgoszcz,Ogrody,15
85-451,AP,Bydgoszcz,Bydgoszcz,ks. Piotra Skargi,12
85-737,AP,Bydgoszcz,Bydgoszcz,Karola Szajnochy,11
85-001,UP,Bydgoszcz 1,Bydgoszcz,Jagiellońska,6
85-001,FUP,Bydgoszcz 1,Bydgoszcz,Fordońska,141
85-717,FUP,Bydgoszcz 1,Bydgoszcz,Gajowa,99
85-001,FUP,Bydgoszcz 1,Bydgoszcz,Grudziądzka,9/15
85-020,FUP,Bydgoszcz 1,Bydgoszcz,Ks. Stanisława Konarskiego,1/3
85-001,FUP,Bydgoszcz 1,Bydgoszcz,Kruszwicka,1
85-169,FUP,Bydgoszcz 1,Bydgoszcz,Przyrzecze,7-13
85-796,FUP,Bydgoszcz 1,Bydgoszcz,Mariana Rejewskiego,3
85-202,FUP,Bydgoszcz 1,Bydgoszcz,św. Trójcy,33
85-817,FUP,Bydgoszcz 1,Bydgoszcz,Toruńska,101
85-128,FUP,Bydgoszcz 1,Bydgoszcz,Wały Jagiellońskie,4
85-017,FUP,Bydgoszcz 1,Bydgoszcz,Warszawska,2
85-002,UP,Bydgoszcz 2,Bydgoszcz,Dworcowa,100
86-061,FUP,Bydgoszcz 2,Brzoza,Łabiszyńska,1
85-537,FUP,Bydgoszcz 2,Bydgoszcz,Drzycimska,7
86-032,FUP,Bydgoszcz 2,Niemcz,Pod Wierzbami,2 A
86-033,FUP,Bydgoszcz 2,Osielsko,Szosa Gdańska,49
85-204,UP,Bydgoszcz 4,Bydgoszcz,Grunwaldzka,30
85-406,UP,Bydgoszcz 6,Bydgoszcz,Lubostrońska,7
85-508,UP,Bydgoszcz 8,Bydgoszcz,Żeglarska,131
85-810,UP,Bydgoszcz 10,Bydgoszcz,Wojska Polskiego,23
85-802,FUP,Bydgoszcz 10,Bydgoszcz,Sandomierska,20
85-816,FUP,Bydgoszcz 10,Bydgoszcz,Świetlicowa,9
85-825,FUP,Bydgoszcz 10,Bydgoszcz,Wojska Polskiego,65 A
85-796,UP,Bydgoszcz 11,Bydgoszcz,Jerzego Rupniewskiego,13
85-796,FUP,Bydgoszcz 11,Bydgoszcz,Aleje Prof. Sylwestra Kaliskiego,7
85-797,FUP,Bydgoszcz 11,Bydgoszcz,P.por. Emilii Gierczak,13
85-613,UP,Bydgoszcz 13,Bydgoszcz,Józefa Sułkowskiego,50
85-609,FUP,Bydgoszcz 13,Bydgoszcz,Jana Karola Chodkiewicza,50
85-114,UP,Bydgoszcz 14,Bydgoszcz,Karpacka,31
85-915,UP,Bydgoszcz 15,Bydgoszcz,Gdańska,123
85-003,FUP,Bydgoszcz 15,Bydgoszcz,Gdańska,58
85-198,FUP,Bydgoszcz 15,Bydgoszcz,Świętojańska,18
85-799,UP,Bydgoszcz 19,Bydgoszcz,aleja marsz. Józefa Piłsudskiego,4
85-321,UP,Bydgoszcz 21,Bydgoszcz,Władysława Broniewskiego,8
85-242,FUP,Bydgoszcz 21,Bydgoszcz,Kcyńska,44
85-311,FUP,Bydgoszcz 21,Bydgoszcz,Nakielska,81
85-323,FUP,Bydgoszcz 21,Bydgoszcz,Wysoka,36
85-099,UP,Bydgoszcz 23,Bydgoszcz,Gajowa,7
85-092,FUP,Bydgoszcz 23,Bydgoszcz,Marii Curie Skłodowskiej,26
85-123,UP,Bydgoszcz 24,Bydgoszcz,Brzozowa,37
85-700,UP,Bydgoszcz 27,Bydgoszcz,Połczyńska,3
85-739,FUP,Bydgoszcz 27,Bydgoszcz,Kijowska,39
85-788,UP,Bydgoszcz 28,Bydgoszcz,Wyzwolenia,93 A
85-857,UP,Bydgoszcz 31,Bydgoszcz,Adama Grzymały Siedleckiego,28
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1678 / 1767,BYD
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1679 / 1767,BYD
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
85-808,FUP,Bydgoszcz 31,Bydgoszcz,Białogardzka,27
85-849,FUP,Bydgoszcz 31,Bydgoszcz,Magnuszewska,6
85-858,FUP,Bydgoszcz 31,Bydgoszcz,Przyjazna,13
85-443,UP,Bydgoszcz 33,Bydgoszcz,Ołowiana,4
85-124,UP,Bydgoszcz 39,Bydgoszcz,Marii Konopnickiej,30
85-195,FUP,Bydgoszcz 39,Bydgoszcz,Orla,28
85-738,UP,Bydgoszcz 40,Bydgoszcz,Karola Szajnochy,2
85-792,UP,Bydgoszcz 44,Bydgoszcz,Jana Marcina Szancera,1
85-790,FUP,Bydgoszcz 44,Bydgoszcz,Bydgoska,40
85-395,UP,Bydgoszcz 46,Bydgoszcz,Nakielska,158
85-300,FUP,Bydgoszcz 46,Bydgoszcz,Jana Maciaszka,115
85-455,UP,Bydgoszcz 47,Bydgoszcz,Wielorybia,103
85-798,UP,Bydgoszcz 48,Bydgoszcz,Stanisława Skarżyńskiego,7 A
85-900,PP,Bydgoszcz C102,Lisi Ogon,Pocztowa,12
89-510,UP,Bysław,Bysław,Główna,61
89-526,FUP,Bysław,Lubiewo,Wojska Polskiego,43
43-360,UP,Bystra,Bystra,Szczyrkowska,79
39-124,AP,Bystrzyca k. Dębicy,Bystrzyca,,34 A
57-501,AP,Bystrzyca Kłodzka,Bystrzyca Kłodzka,os. Osiedle Szkolne,10 B/15
57-500,UP,Bystrzyca Kłodzka 1,Bystrzyca Kłodzka,Henryka Sienkiewicza,4
41-938,AP,Bytom,Bytom,pl. Akademicki,13/3
41-937,AP,Bytom,Bytom,Księdza Jana Frenzla,56/7
41-903,AP,Bytom,Bytom,Reptowska,37
41-900,UP,Bytom 1,Bytom,pl. Tadeusza Kościuszki,1
41-902,UP,Bytom 2,Bytom,Karola Miarki,2
41-902,FUP,Bytom 2,Bytom,Chorzowska,59
41-910,FUP,Bytom 2,Bytom,Bartosza Głowackiego,4
41-927,FUP,Bytom 2,Bytom,Księdza Prymasa Augusta Hlonda,
,,,,,PAWILO
,,,,,B
41-902,FUP,Bytom 2,Bytom,Kolejowa,18
41-902,FUP,Bytom 2,Bytom,Józefa Ignacego Kraszewskiego,21
41-909,FUP,Bytom 2,Bytom,Ludowa,2
41-925,FUP,Bytom 2,Bytom,Łużycka,12
41-904,FUP,Bytom 2,Bytom,Karola Miarki,6
41-907,FUP,Bytom 2,Bytom,Maurycego Mochnackiego,65
41-933,FUP,Bytom 2,Bytom,Gabriela Narutowicza,16
41-923,FUP,Bytom 2,Bytom,Józefa Nickla,117
41-902,FUP,Bytom 2,Bytom,al. Jana Nowaka-Jeziorańskiego,25
41-915,FUP,Bytom 2,Bytom,Orzegowska,38
41-926,FUP,Bytom 2,Bytom,Parkowa,2
41-902,FUP,Bytom 2,Bytom,Kazimierza Pułaskiego,13
41-901,FUP,Bytom 2,Bytom,Jana Smolenia,35
41-902,FUP,Bytom 2,Bytom,Strzelców Bytomskich,96
41-935,FUP,Bytom 2,Bytom,Strzelców Bytomskich,379
41-902,FUP,Bytom 2,Bytom,Strzelców Bytomskich,30 A
41-914,FUP,Bytom 2,Bytom,Strzelców Bytomskich,157
41-936,FUP,Bytom 2,Bytom,Suchogórska,109
41-916,FUP,Bytom 2,Bytom,Stanisława Witczaka,46
41-902,FUP,Bytom 2,Bytom,Zabrzańska,31
41-905,FUP,Bytom 2,Bytom,Zabrzańska,132
88-231,UP,Bytoń k. Radziejowa,Bytoń,,72/1
77-102,AP,Bytów,Bytów,Zakładowa,3
77-100,UP,Bytów 1,Bytów,Dworcowa,36
77-141,FUP,Bytów 1,Borzytuchom,Zwycięstwa,58
77-101,FUP,Bytów 1,Bytów,Zofii Nałkowskiej,1
77-100,FUP,Bytów 1,Bytów,Racławicka,18
77-140,FUP,Bytów 1,Kołczygłowy,Słupska,40
77-130,FUP,Bytów 1,Lipnica,Józefa Słomińskiego,40
77-124,FUP,Bytów 1,Parchowo,Kartuska,13
77-143,FUP,Bytów 1,Studzienice,Piastowska,10
77-133,FUP,Bytów 1,Tuchomie,Jana III Sobieskiego,23
05-251,AP,Cegielnia,Cegielnia,Aleja Jana Pawła II,168
05-319,UP,Cegłów,Cegłów,Tadeusza Kościuszki,8
89-511,UP,Cekcyn,Cekcyn,Wczasowa,3
87-606,AP,Chalin,Chalin,,8
47-460,AP,Chałupki,Chałupki,Bogumińska,8
98-203,AP,Charłupia Mała,Charłupia Mała,ks. Radzymińskiego,4
98-285,AP,Charłupia Wielka,Charłupia Wielka,,64
76-270,AP,Charnowo,Charnowo,,35 A
22-100,UP,Chełm 1,Chełm,Aleja Żołnierzy I Armii Wojska Polskiego,41 A
22-100,FUP,Chełm 1,Chełm,Ceramiczna,1
22-100,FUP,Chełm 1,Chełm,Hrubieszowska,102
22-102,FUP,Chełm 1,Chełm,Lubelska,73 A
22-100,FUP,Chełm 1,Chełm,Lubelska,43
22-117,FUP,Chełm 1,Chełm,Al. Marsz. Józefa Piłsudskiego,32
22-103,FUP,Chełm 1,Chełm,pl. Niepodległości,1
22-104,FUP,Chełm 1,Chełm,Henryka Sienkiewicza,3
22-116,FUP,Chełm 1,Chełm,Bolesława Wirskiego,4
22-100,FUP,Chełm 1,Chełm,Wolności,3
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1679 / 1767,CHE
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1680 / 1767,CHE
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
22-109,FUP,Chełm 1,Chełm,Zachodnia,19
22-110,FUP,Chełm 1,Ruda-Huta,Niepodległości,37
41-403,UP,Chełm Śląski,Chełm Śląski,Śląska,68
62-860,AP,Chełmce,Chełmce,,5
32-660,UP,Chełmek,Chełmek,Piastowska,24
32-660,FUP,Chełmek,Bobrek,Nadwiślańska,5
32-662,AP,Chełmek,Chełmek,Krakowska,20/2
33-395,UP,Chełmiec,Chełmiec,Marcinkowicka,11
86-200,UP,Chełmno 1,Chełmno,Rybacka,2
86-203,FUP,Chełmno 1,Chełmno,os. Marii Curie-Skłodowskiej,18
86-202,FUP,Chełmno 1,Chełmno,Młyńska,7
86-200,FUP,Chełmno 1,Podwiesk,,29
87-140,UP,Chełmża,Chełmża,gen. Władysława Sikorskiego,37
26-060,UP,Chęciny,Chęciny,Małogoska,1
66-620,AP,Chlebowo k. Gubina,Chlebowo,,140
98-215,AP,Chlewo,Chlewo,,57
26-020,UP,Chmielnik,Chmielnik,Wolności,5
83-333,UP,Chmielno,Chmielno,Gryfa Pomorskiego,14
39-443,AP,Chmielów,Chmielów,Kolejowa,30
59-340,AP,Chobienia,Chobienia,rynek Rynek,7
87-850,UP,Choceń,Choceń,Sikorskiego,15
87-851,FUP,Choceń,Boniewo,Szkolna,26
59-140,UP,Chocianów 1,Chocianów,Pocztowa,12
63-041,AP,Chocicza,Chocicza,Śremska,19
09-146,AP,Chociszewo,Chociszewo,,44 A
34-123,AP,Chocznia,Chocznia,Tadeusza Kościuszki,111
87-860,UP,Chodecz,Chodecz,Pl. Tadeusza Kościuszki,7
24-350,UP,Chodel,Chodel,Rynek,30
64-800,UP,Chodzież,Chodzież,Tadeusza Kościuszki,17
64-800,FUP,Chodzież,Chodzież,Stanisława Małachowskiego,2
64-820,FUP,Chodzież,Szamocin,Szkolna,6
74-500,UP,Chojna,Chojna,Roosevelta,2
74-520,FUP,Chojna,Cedynia,Mieszka I,5
74-503,FUP,Chojna,Moryń,Tadeusza Kościuszki,11
74-510,FUP,Chojna,Trzcińsko-Zdrój,Rynek,3
74-513,AP,Chojna,Chojna,Mieszka I,10 B
98-209,AP,Chojne k. Sieradza,Chojne,Środkowa,4 A
89-601,AP,Chojnice,Chojnice,Czynu Zbrojnego Kolejarzy,1 D
89-602,AP,Chojnice,Chojnice,Marszałka Józefa Piłsudskiego,42
89-600,UP,Chojnice 1,Chojnice,rynek Stary Rynek,8
89-604,FUP,Chojnice 1,Chojnice,Młodzieżowa,35
89-607,FUP,Chojnice 1,Konarzyny,Strażacka,2
89-620,UP,Chojnice 2,Chojnice,Towarowa,6
89-608,FUP,Chojnice 2,Swornegacie,Piaskowa,1
59-228,AP,Chojnów,Chojnów,Kolejowa,24
59-225,UP,Chojnów 1,Chojnów,Jarosława Dąbrowskiego,20
59-225,FUP,Chojnów 1,Chojnów,gen. Władysława Sikorskiego,12
59-229,FUP,Chojnów 1,Krzywa,,29
38-458,UP,Chorkówka,Chorkówka,,189
16-070,UP,Choroszcz,Choroszcz,Henryka Sienkiewicza,30 B
47-317,AP,Chorula,Chorula,Opolska,50
06-330,UP,Chorzele,Chorzele,Mostowa,13
06-316,FUP,Chorzele,Krzynowłoga Mała,Przasnyska,1 A
41-509,AP,Chorzów,Chorzów,Krzyżowa,12
41-518,AP,Chorzów,Chorzów,Odrodzenia,36
41-501,AP,Chorzów,Chorzów,Powstańców,16/1
41-511,AP,Chorzów,Chorzów,Strzelców Bytomskich,20
41-500,UP,Chorzów 1,Chorzów,Pocztowa,1
41-513,FUP,Chorzów 1,Chorzów,Beskidzka,15
41-503,FUP,Chorzów 1,Chorzów,Bożogrobców,2 A
41-500,FUP,Chorzów 1,Chorzów,Główna,32
41-507,FUP,Chorzów 1,Chorzów,Opolska,4
41-500,FUP,Chorzów 1,Chorzów,Parkowa,20
41-516,FUP,Chorzów 1,Chorzów,Szczecińska,10
41-500,FUP,Chorzów 1,Chorzów,Wileńska,14
41-500,FUP,Chorzów 1,Chorzów,Wrocławska,11
41-506,UP,Chorzów 6,Chorzów,pl. Ludwika Waryńskiego,1
73-201,AP,Choszczno,Choszczno,Władysława Jagiełły,22
73-200,AP,Choszczno,Choszczno,Wolności,34
73-200,UP,Choszczno 1,Choszczno,Wolności,11
73-240,FUP,Choszczno 1,Bierzwnik,Dworcowa,19
73-220,FUP,Choszczno 1,Drawno,Kolejowa,24
73-200,FUP,Choszczno 1,Krzęcin,Niepodległości,6
73-210,FUP,Choszczno 1,Recz,Środkowa,12
27-312,AP,Chotcza-Józefów,Chotcza-Józefów,,60
16-002,AP,Chraboły,Chraboły,,48 A
09-318,AP,Chrapoń,Chrapoń,,31
64-335,AP,Chrośnica,Chrośnica,,92
46-073,AP,Chróścina,Chróścina,Niemodlińska,24
42-453,AP,Chruszczobród,Chruszczobród,Juliusza Słowackiego,1
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1680 / 1767,CHR
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1681 / 1767,CHR
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
14-527,AP,Chruściel,Chruściel,,55
32-500,UP,Chrzanów,Chrzanów,Marszałka Józefa Piłsudskiego,2 A
23-305,UP,Chrzanów,Chrzanów (Chrzanów Trzeci),,111 B
32-503,FUP,Chrzanów,Chrzanów,Mieszka I,9 A
32-500,FUP,Chrzanów,Chrzanów,Jana Pęckowskiego,5
32-500,FUP,Chrzanów,Chrzanów,rynek Rynek,10
32-501,FUP,Chrzanów,Chrzanów,Kardynała Stefana Wyszyńskiego,17
23-304,FUP,Chrzanów,Dzwola,,121 A
32-500,FUP,Chrzanów,Płaza,Wita Stwosza,4
63-700,AP,Chwaliszew,Chwaliszew,Ostrowska,46
63-130,AP,Chwałkowo Kościelne,Chwałkowo Kościelne,,45
80-209,UP,Chwaszczyno,Chwaszczyno,Ceynowy,2
80-263,FUP,Chwaszczyno,Banino,Klonowa,12
27-225,AP,Chybice,Chybice,,41
43-520,UP,Chybie,Chybie,Bielska,61
09-230,AP,Ciachcin Nowy,Ciachcin Nowy,,57
42-793,UP,Ciasna,Ciasna,Magazynowa,19
34-407,AP,Ciche,Ciche,,32
19-411,AP,Cichy,Cichy,,7
21-013,AP,Ciechanki,Ciechanki,,50
18-230,UP,Ciechanowiec,Ciechanowiec,Kościuszki,25
18-214,FUP,Ciechanowiec,Klukowo,Mazowiecka,14
06-414,AP,Ciechanów,Ciechanów,Gwardii Ludowej WRN,13
06-412,AP,Ciechanów,Ciechanów,Pułtuska,18 F
06-401,AP,Ciechanów,Ciechanów,Śląska,10
06-411,AP,Ciechanów,Ciechanów,Stefana Żeromskiego,4
06-400,UP,Ciechanów 1,Ciechanów,Grodzka,1
06-413,FUP,Ciechanów 1,Ciechanów,Batalionów Chłopskich,17 A
06-402,FUP,Ciechanów 1,Ciechanów,Brunona Kicińskiego,21/23
06-409,FUP,Ciechanów 1,Ciechanów,Jana Reutta,13
06-401,FUP,Ciechanów 1,Ciechanów,Spokojna,24
06-410,UP,Ciechanów 2,Ciechanów,Henryka Sienkiewicza,81
06-456,FUP,Ciechanów 2,Ojrzeń,Ciechanowska,40 A/1
06-406,FUP,Ciechanów 2,Opinogóra Górna,Zygmunta Krasińskiego,4
06-461,FUP,Ciechanów 2,Regimin,Ignacego Mościckiego,54
06-430,FUP,Ciechanów 2,Sońsk,Ciechanowska,30
87-408,UP,Ciechocin,Ciechocin,,171
87-720,UP,Ciechocinek 1,Ciechocinek,Gdański Pl.,1
87-722,FUP,Ciechocinek 1,Ciechocinek,Polna,8
87-721,FUP,Ciechocinek 1,Raciążek,Szkolna,27
05-192,AP,Cieksyn,Cieksyn,Marszałka Józefa Piłsudskiego,35
05-901,PP,Ciemne W102,Ciemne,Logistyczna,10
62-403,AP,Cienin Zaborny,Cienin Zaborny,,31
27-310,UP,Ciepielów,Ciepielów,Czachowskiego,1
57-211,AP,Ciepłowody,Ciepłowody,Ząbkowicka,17
37-611,UP,Cieszanów,Cieszanów,Rynek,25
43-400,AP,Cieszyn,Cieszyn,Bielska,11
43-401,AP,Cieszyn,Cieszyn,Zofii Kossak-Szatkowskiej,6
43-400,UP,Cieszyn 1,Cieszyn,rynek Rynek,13
33-190,UP,Ciężkowice,Ciężkowice,Rynek,16
19-405,AP,Cimochy,Cimochy,Ełcka,2
36-105,UP,Cmolas,Cmolas,,237 B
69-108,UP,Cybinka,Cybinka,Słubicka,22
74-400,AP,Cychry,Cychry,Jana Pawła II,38
21-070,UP,Cyców,Cyców,Chełmska,1 G
39-442,AP,Cygany,Cygany,,22
74-521,AP,Czachów,Czachów,,29
17-314,AP,Czaje,Czaje,,1
63-524,AP,Czajków,Czajków,,9
87-875,AP,Czamanin,Czamanin,,68
16-020,UP,Czarna Białostocka,Czarna Białostocka,Henryka Sienkiewicza,1 C
16-022,AP,Czarna Białostocka,Czarna Białostocka,Młynowa,55
77-116,UP,Czarna Dąbrówka,Czarna Dąbrówka,Przemysłowa,2
37-125,UP,Czarna k. Łańcuta,Czarna,,153
39-215,UP,Czarna k. Pilzna,Czarna,Konarskiego,13
26-670,AP,Czarna Kolonia,Czarna Kolonia,,50 A
39-123,AP,Czarna Sędziszowska,Czarna Sędziszowska,,147 A
16-021,AP,Czarna Wieś Kościelna,Czarna Wieś Kościelna,Piękna,42 A
83-262,UP,Czarna Woda,Czarna Woda,Mickiewicza,1
83-260,FUP,Czarna Woda,Kaliska,Nowowiejska,2
83-242,FUP,Czarna Woda,Osieczna,Os. Ks. Franciszka Czaplińskiego,2
83-263,AP,Czarna Woda,Czarna Woda,Chojnicka,17
77-330,AP,Czarne,Czarne,Młyńska,5
82-520,AP,Czarne Dolne,Czarne Dolne,1000-lecia,17
77-330,UP,Czarne k. Szczecinka 1,Czarne,Parkowa,12
64-700,UP,Czarnków,Czarnków,Kościuszki,45
64-700,FUP,Czarnków,Czarnków,Parkowa,1
64-720,FUP,Czarnków,Lubasz,Bolesława Chrobrego,41
64-710,FUP,Czarnków,Połajewo,rynek Rynek,19
97-318,UP,Czarnocin,Czarnocin,Tuszyńska,11
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1681 / 1767,CZA
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1682 / 1767,CZA
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
69-113,AP,Czarnów,Czarnów,Stańska,12
34-470,UP,Czarny Dunajec,Czarny Dunajec,Kolejowa,16
26-661,AP,Czarny Ług,Czarny Ług,,3
83-213,AP,Czarnylas,Czarnylas,,15
17-300,AP,Czartajew,Czartajew,Długa,145
43-502,UP,Czechowice-Dziedzice 2,Czechowice-Dziedzice,Towarowa,1
43-502,FUP,Czechowice-Dziedzice 2,Czechowice-Dziedzice,Legionów,187 A
43-501,FUP,Czechowice-Dziedzice 2,skrytki/przegródki,,
43-502,FUP,Czechowice-Dziedzice 2,Czechowice-Dziedzice,Nad Białką,1 E
43-502,FUP,Czechowice-Dziedzice 2,Zabrzeg,Gminna,4
43-516,FUP,Czechowice-Dziedzice 2,skrytki/przegródki,,
83-306,AP,Czeczewo,Czeczewo,Gdańska,21
41-252,AP,Czeladź,Czeladź,Nowopogońska,228
41-250,UP,Czeladź 1,Czeladź,1 Maja,29
41-250,FUP,Czeladź 1,Czeladź,Niepodległości,1 B
41-253,FUP,Czeladź 1,Czeladź,Spacerowa,4
41-254,FUP,Czeladź 1,Czeladź,Juliana Tuwima,41
64-020,UP,Czempiń,Czempiń,ks. Jerzego Popiełuszki,16
26-261,AP,Czermno-Kolonia,Czermno-Kolonia (Zasadzie),,26
44-282,AP,Czernica,Czernica,Wolności,66
32-070,UP,Czernichów,Czernichów,Gminna,1
97-216,UP,Czerniewice k. Rawy Mazowieckiej,Czerniewice,Mazowiecka,43
97-212,FUP,Czerniewice k. Rawy Mazowieckiej,Budziszewice,Jana Chryzostoma Paska,66 A
97-220,FUP,Czerniewice k. Rawy Mazowieckiej,Rzeczyca,Tomaszowska,2
97-226,FUP,Czerniewice k. Rawy Mazowieckiej,Żelechlinek,1000-Lecia Pl.,1
83-042,AP,Czerniewo,Czerniewo,,11
87-640,UP,Czernikowo,Czernikowo,Juliusza Słowackiego,2
89-650,UP,Czersk,Czersk,Dworcowa,5
89-652,FUP,Czersk,Łąg,Chojnicka,30
89-642,FUP,Czersk,Rytel,Gdańska,10
66-016,AP,Czerwieńsk,Czerwieńsk,Zielonogórska,69
66-016,UP,Czerwieńsk Odrzański,Czerwieńsk,Kolejowa,15
07-407,UP,Czerwin,Czerwin,Piastowska,7
09-150,UP,Czerwińsk n. Wisłą,Czerwińsk nad Wisłą,Klasztorna,4
44-230,AP,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Pocztowa,12
44-230,UP,Czerwionka-Leszczyny 3,Czerwionka-Leszczyny,3 Maja,2 C
44-238,FUP,Czerwionka-Leszczyny 3,Czerwionka-Leszczyny,Plac Matejki,1
44-230,FUP,Czerwionka-Leszczyny 3,Czerwionka-Leszczyny,Odrodzenia,12
62-004,UP,Czerwonak,Czerwonak,Gdyńska,32
62-028,FUP,Czerwonak,Koziegłowy,os. Osiedle Leśne,16
18-500,AP,Czerwone,Czerwone,,17 A
11-300,AP,Czerwonka,Czerwonka,,78
55-106,AP,Czeszów,Czeszów,Kwiatowa,12
42-217,AP,Częstochowa,Częstochowa,gen. Jana Henryka Dąbrowskiego,8
42-223,AP,Częstochowa,Częstochowa,Krasińskiego,2
42-206,AP,Częstochowa,Częstochowa,Ludowa,86
42-204,AP,Częstochowa,Częstochowa,Sabinowska,209/1
42-209,AP,Częstochowa,Częstochowa,Srebrna,2/4
42-200,UP,Częstochowa 1,Częstochowa,Stanisława Orzechowskiego,7
42-201,UP,Częstochowa 1,skrytki/przegródki,,
42-215,FUP,Częstochowa 1,Częstochowa,Aleja Armii Krajowej,68
42-219,FUP,Częstochowa 1,Częstochowa,Bohaterów Katynia,35
42-213,FUP,Częstochowa 1,Częstochowa,Legionów,56
42-208,FUP,Częstochowa 1,Częstochowa,Józefa Mireckiego,31
42-216,FUP,Częstochowa 1,Częstochowa,Aleja Niepodległości,46 A/48
42-280,FUP,Częstochowa 1,Częstochowa,Orzechowa,14
42-207,FUP,Częstochowa 1,Częstochowa,Aleja Pokoju,7
42-271,FUP,Częstochowa 1,Częstochowa,Plac Walecznych,1
42-200,FUP,Częstochowa 1,Częstochowa,Aleja Wojska Polskiego,207
42-210,FUP,Częstochowa 1,Częstochowa,Wręczycka,20
42-232,FUP,Częstochowa 1,Częstochowa,Źródlana,6
42-200,FUP,Częstochowa 1,Nowa Wieś,Krakowska,10
42-262,FUP,Częstochowa 1,Poczesna,Wolności,2
42-202,UP,Częstochowa 2,Częstochowa,Stanisława Orzechowskiego,7
42-217,UP,Częstochowa 17,Częstochowa,Śląska,19
42-203,FUP,Częstochowa 17,Częstochowa,Katedralna,6
42-211,FUP,Częstochowa 17,Częstochowa,Księżycowa,14
42-205,FUP,Częstochowa 17,Częstochowa,ks. Jerzego Popiełuszki,10/12
42-218,UP,Częstochowa 18,Częstochowa,Jana Kilińskiego,153
42-214,FUP,Częstochowa 18,Częstochowa,Aleja Jana Pawła II,86/88
42-228,FUP,Częstochowa 18,Częstochowa,Ignacego Mościckiego,12
42-218,FUP,Częstochowa 18,Częstochowa,Okólna,113 A
42-221,FUP,Częstochowa 18,Częstochowa,św. Rocha,250
42-224,UP,Częstochowa 24,Częstochowa,Krzysztofa Kamila Baczyńskiego,6
42-209,FUP,Częstochowa 24,Częstochowa,Cypriana Kamila Norwida,11/15
42-227,FUP,Częstochowa 24,Częstochowa,Roweckiego-Grota,12/44
42-227,FUP,Częstochowa 24,Częstochowa,Wincentego Witosa,1 B
42-244,FUP,Częstochowa 24,Mstów,Gminna,14
42-242,FUP,Częstochowa 24,Rędziny,Wolności,87
42-225,UP,Częstochowa 25,Częstochowa,o. Augustyna Kordeckiego,2
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1682 / 1767,CZĘ
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1683 / 1767,CZĘ
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
42-225,FUP,Częstochowa 25,Częstochowa,Sabinowska,118
42-226,UP,Częstochowa 26,Częstochowa,o. Augustyna Kordeckiego,49
42-229,UP,Częstochowa 29,Częstochowa,Władysława Orkana,56 A
77-300,UP,Człuchów 1,Człuchów,Aleja Wojska Polskiego,2
77-300,FUP,Człuchów 1,Człuchów,Michała Drzymały,11
77-300,FUP,Człuchów 1,Człuchów,Zielona,43
77-310,FUP,Człuchów 1,Debrzno,Pocztowy Pl.,2
77-320,FUP,Człuchów 1,Przechlewo,Człuchowska,9
77-304,FUP,Człuchów 1,Rzeczenica,Człuchowska,28
88-201,AP,Czołowo,Czołowo,,105
38-120,UP,Czudec,Czudec,Jasielska,11
17-208,AP,Czyże,Czyże,,101
32-541,AP,Czyżówka,Czyżówka,Długa,17
27-440,UP,Ćmielów,Ćmielów,Ostrowiecka,19
33-210,AP,Ćwików,Ćwików,,199
26-021,UP,Daleszyce,Daleszyce,Kościelna,26
63-100,AP,Dalewo,Dalewo,,41
99-205,AP,Dalików,Dalików,Wschodnia,1
76-232,AP,Damno,Damno,,16
76-150,AP,Darłowo,Darłowo,Królowej Jadwigi,26
76-150,UP,Darłowo 1,Darłowo,Pocztowa,36
